model,nct_id,term,estimate,std.error,statistic,p.value
eth,NCT00115622,other,-3.958e-02,9.246e-02,-0.4280977688047561,0.6687416463605965
eth,NCT00117325,(Intercept),6.120e-01,1.674e-02,36.569177780446836,6.950051918638322e-180
eth,NCT00117325,black,6.539e-02,8.912e-02,0.7337505337563826,0.46329274080286587
eth,NCT00117325,asian,5.464e-02,1.997e-01,0.27364535041764493,0.7844202452511132
eth,NCT00117325,nativ,-1.120e-01,3.450e-01,-0.32469602969339195,0.7454869312744123
eth,NCT00117325,other,-3.263e-01,1.313e-01,-2.48479064651886,0.013144342655585058
eth,NCT00118703,(Intercept),5.934e-01,1.697e-02,34.95689121869574,1.9446180167122664e-169
eth,NCT00118703,black,2.035e-01,6.287e-02,3.236951760438468,0.0012525927701199971
eth,NCT00118703,asian,3.157e-01,1.470e-01,2.1477719389948335,0.03200008125204602
eth,NCT00118703,nativ,  NA,  NA,NA,NA
eth,NCT00118703,other,7.330e-02,1.623e-01,0.45158424911664136,0.6516780476618369
eth,NCT00609674,(Intercept),3.659e-01,2.284e-02,16.015468999815557,5.767977629292609e-47
eth,NCT00609674,black,5.081e-02,1.016e-01,0.49999536770178676,0.6172965642399528
eth,NCT00609674,asian,2.657e-01,1.136e-01,2.338799638829858,0.019735692438705685
eth,NCT00609674,nativ,1.341e-01,2.436e-01,0.5505989627589023,0.5821525764288971
eth,NCT00609674,other,8.869e-02,1.480e-01,0.5990886103964861,0.5493829793953697
eth,NCT01916226,(Intercept),2.882e-01,1.688e-02,17.072653523740566,2.3406219783756284e-57
eth,NCT01916226,black,8.019e-02,3.733e-02,2.1482021967204425,0.031944261283003136
eth,NCT01916226,asian,-7.989e-02,9.519e-02,-0.8393119058311987,0.4015006774748112
eth,NCT01916226,nativ,-2.882e-01,2.655e-01,-1.0855746705145872,0.27793636860239207
eth,NCT01916226,other,9.273e-02,1.016e-01,0.912989480779495,0.36147446788787563
eth,NCT00118729,(Intercept),7.292e-01,2.789e-02,26.144210030874252,7.266523546143435e-120
eth,NCT00118729,black,-5.612e-02,3.178e-02,-1.7661893652932472,0.07761558240206862
eth,NCT00118729,asian,-3.959e-01,2.695e-01,-1.46919827331506,0.14203830986393867
eth,NCT00118729,nativ,  NA,  NA,NA,NA
eth,NCT00118729,other,-1.496e-02,1.777e-01,-0.08418097707272489,0.9329264330386036
asc,NCT01957163,(Intercept),1.140e-01,1.038e-01,1.0982519382198193,0.27246009404456795
asc,NCT01957163,age10,2.325e-02,1.614e-02,1.440778168435805,0.15008027889583303
asc,NCT01957163,male,-9.607e-02,2.737e-02,-3.5107032452416997,4.746462158840224e-4
asc,NCT01957163,como_ct,-3.604e-02,9.925e-03,-3.6312521506862105,3.019639901417832e-4
asc,NCT02119286,(Intercept),5.998e-02,1.007e-01,0.5956989637370379,0.5515620052744802
asc,NCT02119286,age10,1.965e-02,1.608e-02,1.2218057273868212,0.22217766716856757
asc,NCT02119286,male,-3.781e-02,2.778e-02,-1.3608624389377226,0.17397944834314416
asc,NCT02119286,como_ct,-6.091e-03,9.818e-03,-0.6204307625353722,0.5351689282788403
asc,NCT02236611,(Intercept),9.572e-03,8.941e-02,0.10706563768824472,0.9147528392245824
asc,NCT02236611,age10,5.190e-02,1.380e-02,3.7613098090788717,1.7627016133950314e-4
asc,NCT02236611,male,-6.088e-02,2.412e-02,-2.5241580311125413,0.011711644709385972
asc,NCT02236611,como_ct,-6.099e-02,1.014e-02,-6.017096103222708,2.2845198985509283e-9
asc,NCT00428090,(Intercept),-9.418e-02,1.008e-01,-0.9345515668801054,0.35037524811254406
asc,NCT00428090,age10,2.559e-02,1.382e-02,1.8525028449036973,0.06441821485017578
asc,NCT00428090,male,-1.516e-02,2.359e-02,-0.6423914053710068,0.5208512981399603
asc,NCT00428090,como_ct,7.022e-03,1.149e-02,0.6112049129448816,0.5412830051600647
asc,NCT01181895,(Intercept),2.770e-01,5.474e-02,5.061003310729946,5.612816987530765e-7
asc,NCT01181895,age10,4.742e-02,1.139e-02,4.165211774694695,3.585715781400189e-5
asc,NCT01181895,male,8.393e-03,3.868e-02,0.2169793670212104,0.828300989554522
asc,NCT01181895,como_ct,-2.744e-01,2.937e-02,-9.34428308287742,1.990976496640099e-19
asc,NCT01316900,(Intercept),1.624e-01,8.108e-02,2.0034741134542458,0.04536337226499474
asc,NCT01316900,age10,4.794e-02,1.283e-02,3.737287135686669,1.952633326770975e-4
asc,NCT01316900,male,-9.837e-02,2.503e-02,-3.9297215494737077,9.017390035450901e-5
asc,NCT01316900,como_ct,-1.606e-01,9.679e-03,-16.58932449191879,1.6231529504946483e-55
asc,NCT01159912,(Intercept),7.240e-01,3.675e-02,19.703735567773123,1.0385467509142629e-73
asc,NCT01159912,age10,1.157e-02,7.793e-03,1.4852782926647776,0.13777257870012857
asc,NCT01159912,male,-4.703e-02,2.629e-02,-1.7884792796544071,0.07398915670687778
asc,NCT01159912,como_ct,-4.324e-01,2.332e-02,-18.54035895206181,1.5362430290041237e-66
asc,NCT01436110,(Intercept),3.389e-01,5.096e-02,6.650455961039373,6.194103825935616e-11
asc,NCT01436110,age10,4.062e-02,1.157e-02,3.511466429665616,4.7643372598121683e-4
asc,NCT01436110,male,6.628e-02,3.936e-02,1.6840931434081365,0.09264302672631779
asc,NCT01436110,como_ct,-3.431e-01,4.063e-02,-8.445375280385099,1.9729574493503432e-16
asc,NCT01691521,(Intercept),3.224e-01,5.106e-02,6.314481460028137,4.496929093005991e-10
asc,NCT01691521,age10,3.013e-02,9.632e-03,3.1278313146076906,0.0018249590613715711
asc,NCT01691521,male,-1.010e-01,2.846e-02,-3.549424602596062,4.086587300445763e-4
asc,NCT01691521,como_ct,-1.669e-01,1.110e-02,-15.033666443903886,3.6692891647713443e-45
asc,NCT00289198,(Intercept),2.695e-01,5.522e-02,4.879262578784841,1.3869168471954012e-6
asc,NCT00289198,age10,6.378e-02,1.318e-02,4.839655732288939,1.6804758944044308e-6
asc,NCT00289198,male,1.066e-02,4.107e-02,0.25956755888006455,0.7952919143478694
asc,NCT00289198,como_ct,-1.355e-01,2.777e-02,-4.878536114392007,1.3918261706719811e-6
asc,NCT01772134,(Intercept),2.872e-01,1.115e-01,2.5760254268885436,0.010160555603962444
asc,NCT01772134,age10,1.999e-02,1.799e-02,1.1110698916212487,0.2668495188963127
asc,NCT01772134,male,-5.565e-02,3.252e-02,-1.711266835506254,0.08739328860151614
asc,NCT01772134,como_ct,-6.357e-02,1.071e-02,-5.932386463487065,4.327475642387839e-9
asc,NCT00123903,(Intercept),4.512e-01,1.788e-01,2.5229221127386157,0.012230941968402862
asc,NCT00123903,age10,3.062e-02,2.956e-02,1.03574129293122,0.30127786285843516
asc,NCT00123903,male,-3.020e-02,6.135e-02,-0.4922941513088228,0.6229236699166331
asc,NCT00123903,como_ct,-1.110e-02,2.319e-02,-0.47883367282840705,0.632456328657955
asc,NCT00273052,(Intercept),1.029e-01,6.991e-02,1.471844687320306,0.14154680605952316
asc,NCT00273052,age10,2.025e-02,1.251e-02,1.6194557414180153,0.10583428891155233
asc,NCT00273052,male,-9.006e-02,2.682e-02,-3.357698193962463,8.318007213839928e-4
asc,NCT00273052,como_ct,-4.247e-02,1.296e-02,-3.2763996711959797,0.0011073111427038673
asc,NCT00115622,(Intercept),4.678e-01,5.278e-02,8.863550518630433,9.842690615319602e-18
asc,NCT00115622,age10,4.279e-02,1.231e-02,3.475016930185544,5.495969547632872e-4
asc,NCT00115622,male,-5.993e-02,3.747e-02,-1.5992501532608514,0.11031817639121969
asc,NCT00115622,como_ct,-4.048e-01,2.788e-02,-14.519544366413975,6.983539664629173e-41
asc,NCT00117325,(Intercept),5.717e-01,4.307e-02,13.274102591822405,7.623231798561796e-37
asc,NCT00117325,age10,3.520e-02,8.742e-03,4.026616709771945,6.136963142688243e-5
asc,NCT00117325,male,-1.495e-02,2.940e-02,-0.5083790621176173,0.6113125346876225
asc,NCT00117325,como_ct,-3.325e-01,1.688e-02,-19.699145849570776,4.572396530119263e-72
asc,NCT00118703,(Intercept),5.652e-01,4.338e-02,13.027605077076553,1.1981558851119111e-35
asc,NCT00118703,age10,3.261e-02,9.014e-03,3.6171420097937053,3.1455925395190514e-4
asc,NCT00118703,male,-1.540e-03,2.937e-02,-0.05243779294641658,0.9581915755488475
asc,NCT00118703,como_ct,-3.425e-01,1.970e-02,-17.380922452531724,1.6214880778550942e-58
asc,NCT00609674,(Intercept),3.972e-01,5.941e-02,6.685270664335247,6.117575731331679e-11
asc,NCT00609674,age10,8.240e-03,1.423e-02,0.578935603271099,0.5628907507504743
asc,NCT00609674,male,6.350e-02,4.266e-02,1.4887388862999789,0.1371803359731442
asc,NCT00609674,como_ct,-2.064e-01,2.641e-02,-7.816188224248258,3.189044019047572e-14
asc,NCT01916226,(Intercept),3.719e-01,4.996e-02,7.443449364504857,2.1558437043960872e-13
asc,NCT01916226,age10,1.671e-02,1.176e-02,1.4207499187212171,0.15570984905585622
asc,NCT01916226,male,-5.549e-02,2.807e-02,-1.977171612672322,0.04830416233490158
asc,NCT01916226,como_ct,-2.442e-01,1.760e-02,-13.875624339137964,4.459225436300335e-40
asc,NCT00118729,(Intercept),6.667e-01,3.843e-02,17.349432638692676,2.1086891418035184e-60
asc,NCT00118729,age10,8.050e-03,1.016e-02,0.7923576346204206,0.4283071073671194
asc,NCT00118729,male,3.048e-02,2.809e-02,1.0851953730354469,0.27805075752983405
asc,NCT00118729,como_ct,-3.215e-01,3.761e-02,-8.549064940121488,3.682167565155057e-17
asce,NCT01957163,(Intercept),1.106e-01,1.046e-01,1.0578509775883418,0.2904781671861879
asce,NCT01957163,age10,2.370e-02,1.622e-02,1.4607814329400919,0.14451166449882896
asce,NCT01957163,male,-9.724e-02,2.745e-02,-3.5431465001672353,4.208953386179351e-4
asce,NCT01957163,como_ct,-3.657e-02,9.970e-03,-3.6676979248443904,2.627793802153467e-4
asce,NCT01957163,black,9.612e-02,8.409e-02,1.1429597122254431,0.2534352209428138
asce,NCT01957163,asian,  NA,  NA,NA,NA
asce,NCT01957163,nativ,-1.878e-01,3.531e-01,-0.5319141040653163,0.5949495694784087
asce,NCT01957163,other,-4.014e-02,3.529e-01,-0.11373640036297494,0.9094784625937085
asce,NCT02119286,(Intercept),5.613e-02,1.026e-01,0.5470967209705977,0.5844811063554936
asce,NCT02119286,age10,2.062e-02,1.648e-02,1.2514614014435979,0.21117094523450866
asce,NCT02119286,male,-3.410e-02,2.853e-02,-1.1954802171799683,0.23229141934512948
asce,NCT02119286,como_ct,-6.614e-03,9.944e-03,-0.6651861223428609,0.5061435850577889
asce,NCT02119286,black,-4.491e-02,8.167e-02,-0.5499651818599859,0.5825131051879138
asce,NCT02119286,asian,-1.900e-02,4.510e-02,-0.4212457554724058,0.6737008346653561
asce,NCT02119286,nativ,  NA,  NA,NA,NA
asce,NCT02119286,other,-1.509e-01,2.547e-01,-0.5925791981607617,0.5536480882155594
asce,NCT02236611,(Intercept),7.552e-03,8.943e-02,0.08445167219587806,0.932709884087797
asce,NCT02236611,age10,5.210e-02,1.380e-02,3.7756643088292545,1.665321648908825e-4
asce,NCT02236611,male,-5.961e-02,2.414e-02,-2.46918944540961,0.013665335795435428
asce,NCT02236611,como_ct,-6.088e-02,1.014e-02,-6.006008479869542,2.442789928617652e-9
asce,NCT02236611,black,  NA,  NA,NA,NA
asce,NCT02236611,asian,-2.196e-01,2.086e-01,-1.053043090748666,0.29251024224120414
asce,NCT02236611,nativ,  NA,  NA,NA,NA
asce,NCT02236611,other,2.497e-01,2.945e-01,0.8477102142489202,0.3967500873259677
asce,NCT00428090,(Intercept),-1.017e-01,1.039e-01,-0.9781144008905415,0.3283931846695246
asce,NCT00428090,age10,2.602e-02,1.404e-02,1.8535751547303134,0.06426724272199946
asce,NCT00428090,male,-1.292e-02,2.370e-02,-0.5450213217151844,0.585931736560817
asce,NCT00428090,como_ct,5.799e-03,1.179e-02,0.4918508839830159,0.6229960898763652
asce,NCT00428090,black,2.701e-02,9.707e-02,0.2782151815551325,0.7809384665177318
asce,NCT00428090,asian,5.810e-03,2.743e-02,0.21178320473996606,0.8323446667277594
asce,NCT00428090,nativ,1.038e-01,1.299e-01,0.799312217104344,0.4244106472404128
asce,NCT00428090,other,1.270e-01,9.782e-02,1.298612150660154,0.19455219499877338
asce,NCT01181895,(Intercept),3.398e-01,6.094e-02,5.575658108955741,3.796981553316771e-8
asce,NCT01181895,age10,4.486e-02,1.149e-02,3.9029824859563305,1.06268385442334e-4
asce,NCT01181895,male,-2.358e-03,3.797e-02,-0.06210584683167945,0.9505001225179182
asce,NCT01181895,como_ct,-2.942e-01,2.905e-02,-10.124710430885093,2.7806796738479145e-22
asce,NCT01181895,black,1.309e-01,7.006e-02,1.867922798260815,0.06228125987573399
asce,NCT01181895,asian,  NA,  NA,NA,NA
asce,NCT01181895,nativ,-1.834e-01,4.292e-02,-4.273807436833228,2.2491762096655356e-5
asce,NCT01181895,other,2.942e-01,2.262e-01,1.30030843077661,0.19401622102836716
asce,NCT01316900,(Intercept),1.315e-01,8.107e-02,1.6224789475520718,0.10497903710396765
asce,NCT01316900,age10,5.074e-02,1.289e-02,3.9363367319844538,8.777588619743078e-5
asce,NCT01316900,male,-9.100e-02,2.498e-02,-3.643638950955353,2.8098069156305504e-4
asce,NCT01316900,como_ct,-1.590e-01,9.712e-03,-16.37639679973124,2.907173822802575e-54
asce,NCT01316900,black,2.065e-01,5.960e-02,3.46522375618467,5.496136517761929e-4
asce,NCT01316900,asian,5.674e-02,1.133e-01,0.5008667722948043,0.6165621745443717
asce,NCT01316900,nativ,-8.290e-02,4.160e-02,-1.9931243526681537,0.04648733517083516
asce,NCT01316900,other,1.887e-01,7.082e-02,2.665234662960323,0.007802832151936133
asce,NCT01159912,(Intercept),6.919e-01,3.852e-02,17.96298605935241,4.94091201718481e-63
asce,NCT01159912,age10,1.456e-02,7.866e-03,1.8508433177363472,0.06447604218969014
asce,NCT01159912,male,-4.232e-02,2.631e-02,-1.6083735259575784,0.10805748556503919
asce,NCT01159912,como_ct,-4.342e-01,2.335e-02,-18.595071366964618,7.705414824293874e-67
asce,NCT01159912,black,6.938e-02,3.240e-02,2.141544998619418,0.032462390184110526
asce,NCT01159912,asian,7.044e-02,9.473e-02,0.74356150201311,0.45731006776881267
asce,NCT01159912,nativ,2.498e-01,1.835e-01,1.3617447923331893,0.17357391007293058
asce,NCT01159912,other,1.468e-01,9.512e-02,1.5438688285634985,0.12292491194022635
asce,NCT01436110,(Intercept),4.017e-01,5.454e-02,7.366269734423801,5.365861240815104e-13
asce,NCT01436110,age10,4.031e-02,1.142e-02,3.5311169540199994,4.4320400852970303e-4
asce,NCT01436110,male,5.090e-02,3.886e-02,1.3097240348924175,0.1907540682242628
asce,NCT01436110,como_ct,-3.545e-01,4.010e-02,-8.839962648473094,9.011828728299075e-18
asce,NCT01436110,black,8.065e-02,6.127e-02,1.3163519486659385,0.18852207457024864
asce,NCT01436110,asian,2.246e-01,1.912e-01,1.174778214868576,0.24051563477112542
asce,NCT01436110,nativ,-1.792e-01,4.614e-02,-3.882979362233436,1.1378212226299206e-4
asce,NCT01436110,other,-1.983e-01,5.621e-02,-3.5285278982542763,4.474788195568838e-4
asce,NCT01691521,(Intercept),2.452e-01,5.249e-02,4.671073960790207,3.518040971641487e-6
asce,NCT01691521,age10,4.020e-02,9.783e-03,4.109341788561584,4.3801232235833614e-5
asce,NCT01691521,male,-9.164e-02,2.813e-02,-3.257414499466962,0.0011720796788687107
asce,NCT01691521,como_ct,-1.676e-01,1.095e-02,-15.299491805632064,1.684161405930846e-46
asce,NCT01691521,black,2.841e-01,7.144e-02,3.9764132518243382,7.634803956074477e-5
asce,NCT01691521,asian,3.343e-02,3.559e-02,0.9391832884873775,0.3479222591393373
asce,NCT01691521,nativ,2.475e-01,2.755e-01,0.8986253164092719,0.3691246926061891
asce,NCT01691521,other,4.291e-01,1.253e-01,3.424929851782838,6.465211023156314e-4
asce,NCT00289198,(Intercept),2.540e-01,5.625e-02,4.515586952563233,7.700148025787228e-6
asce,NCT00289198,age10,6.461e-02,1.322e-02,4.887029399724347,1.33792841736192e-6
asce,NCT00289198,male,1.239e-02,4.130e-02,0.30013079421581856,0.764188569568098
asce,NCT00289198,como_ct,-1.323e-01,2.791e-02,-4.740853158942933,2.7016636661090974e-6
asce,NCT00289198,black,1.470e-01,1.175e-01,1.2504382781866457,0.2116607932073955
asce,NCT00289198,asian,6.239e-02,9.019e-02,0.6917641237395232,0.4893716564831072
asce,NCT00289198,nativ,4.251e-03,3.459e-01,0.012290460471250389,0.9901982476168973
asce,NCT00289198,other,9.878e-02,1.424e-01,0.6938252233575367,0.4880790052407974
asce,NCT01772134,(Intercept),2.753e-01,1.139e-01,2.4176447788392945,0.01582975389556384
asce,NCT01772134,age10,2.218e-02,1.847e-02,1.201050190142899,0.23006473367489064
asce,NCT01772134,male,-5.458e-02,3.309e-02,-1.6495765695831952,0.09939731026625634
asce,NCT01772134,como_ct,-6.389e-02,1.091e-02,-5.854019991805709,6.838470305291547e-9
asce,NCT01772134,black,-3.579e-02,1.120e-01,-0.3195824177009631,0.7493630659562909
asce,NCT01772134,asian,-2.118e-02,5.203e-02,-0.40703779224362047,0.6840822281659369
asce,NCT01772134,nativ,-3.157e-01,4.447e-01,-0.7097897169539813,0.47802829859996565
asce,NCT01772134,other,3.285e-01,2.571e-01,1.2778618963756003,0.2016453608274474
asce,NCT00123903,(Intercept),4.571e-01,1.833e-01,2.493715695082167,0.013263414647722746
asce,NCT00123903,age10,3.110e-02,2.970e-02,1.0469242111077846,0.29610680975497955
asce,NCT00123903,male,-2.980e-02,6.230e-02,-0.4784033969507297,0.6327651422414611
asce,NCT00123903,como_ct,-1.393e-02,2.347e-02,-0.5935662556933413,0.5533182759339206
asce,NCT00123903,black,2.485e-02,8.455e-02,0.29395162414101633,0.7690293938205119
asce,NCT00123903,asian,-7.848e-02,9.550e-02,-0.8217948722106747,0.41194660135833316
asce,NCT00123903,nativ,  NA,  NA,NA,NA
asce,NCT00123903,other,  NA,  NA,NA,NA
asce,NCT00273052,(Intercept),9.411e-02,7.125e-02,1.320812520940354,0.18703157723019045
asce,NCT00273052,age10,2.148e-02,1.256e-02,1.7102133340274221,0.08770658641198895
asce,NCT00273052,male,-8.877e-02,2.688e-02,-3.302316373926843,0.0010117638229168496
asce,NCT00273052,como_ct,-4.307e-02,1.313e-02,-3.2802974760929517,0.0010927207483713045
asce,NCT00273052,black,7.469e-02,4.703e-02,1.5879713849736399,0.11278210498502293
asce,NCT00273052,asian,-6.779e-02,5.677e-02,-1.194053977385734,0.23289512091107573
asce,NCT00273052,nativ,-2.359e-02,1.074e-01,-0.21975101726957744,0.8261344899754524
asce,NCT00273052,other,-1.875e-03,8.779e-02,-0.021355762117899035,0.9829684566568424
asce,NCT00115622,(Intercept),4.458e-01,5.559e-02,8.020056617620265,6.0843415465758525e-15
asce,NCT00115622,age10,4.418e-02,1.240e-02,3.5631208344382688,3.973247667025213e-4
asce,NCT00115622,male,-5.786e-02,3.724e-02,-1.5538704602007047,0.12077328522654543
asce,NCT00115622,como_ct,-4.057e-01,2.785e-02,-14.569154806900347,4.509690577654786e-41
asce,NCT00115622,black,1.288e-01,8.597e-02,1.498146753185514,0.13465162409945475
asce,NCT00115622,asian,3.845e-01,1.432e-01,2.6860643554483574,0.007441803997488517
asce,NCT00115622,nativ,6.394e-02,4.872e-02,1.3124988229853027,0.18988291273163938
asce,NCT00115622,other,-1.155e-01,7.911e-02,-1.4597810381118514,0.14490407382926626
asce,NCT00117325,(Intercept),5.815e-01,4.385e-02,13.260660917361966,9.1323154868992e-37
asce,NCT00117325,age10,3.366e-02,8.801e-03,3.824585879163362,1.4009711479333242e-4
asce,NCT00117325,male,-1.539e-02,2.937e-02,-0.5241964346006937,0.6002720013596652
asce,NCT00117325,como_ct,-3.319e-01,1.685e-02,-19.694976702205334,5.438842778367544e-72
asce,NCT00117325,black,5.531e-02,7.481e-02,0.7393231595700012,0.45990508012968545
asce,NCT00117325,asian,3.342e-03,1.670e-01,0.02001808827794828,0.9840334148450168
asce,NCT00117325,nativ,-4.756e-02,2.884e-01,-0.16491683629114556,0.8690467636740079
asce,NCT00117325,other,-2.919e-01,1.102e-01,-2.6485420713434715,0.008226648583492722
asce,NCT00118703,(Intercept),5.299e-01,4.430e-02,11.962219938161596,1.0896007148706812e-30
asce,NCT00118703,age10,3.668e-02,9.037e-03,4.058315245702768,5.3767760039201384e-5
asce,NCT00118703,male,-1.809e-04,2.931e-02,-0.006173532734014039,0.9950756467561378
asce,NCT00118703,como_ct,-3.379e-01,1.964e-02,-17.206019184315053,1.667350009584951e-57
asce,NCT00118703,black,1.685e-01,5.483e-02,3.0739062184651798,0.00217710900099912
asce,NCT00118703,asian,2.496e-01,1.276e-01,1.9565895832687898,0.050707759900367286
asce,NCT00118703,nativ,  NA,  NA,NA,NA
asce,NCT00118703,other,1.552e-02,1.406e-01,0.11040383004741453,0.9121139779745266
asce,NCT00609674,(Intercept),3.756e-01,6.055e-02,6.2033507266972885,1.1581966558950629e-9
asce,NCT00609674,age10,1.027e-02,1.428e-02,0.7191878710574509,0.47236048677418696
asce,NCT00609674,male,6.172e-02,4.263e-02,1.447938797922885,0.14825965497141963
asce,NCT00609674,como_ct,-2.048e-01,2.641e-02,-7.756548629614922,4.921659168271331e-14
asce,NCT00609674,black,6.088e-02,9.625e-02,0.6325627763478038,0.5273077871531227
asce,NCT00609674,asian,2.272e-01,1.075e-01,2.113957462844998,0.03501243079090469
asce,NCT00609674,nativ,1.191e-01,2.300e-01,0.5177762242710039,0.6048429597559958
asce,NCT00609674,other,7.670e-02,1.398e-01,0.5485531377843795,0.5835565108661563
asce,NCT01916226,(Intercept),3.567e-01,5.049e-02,7.064285376576103,3.0807128457935743e-12
asce,NCT01916226,age10,1.705e-02,1.174e-02,1.4518259729625782,0.14687368436011752
asce,NCT01916226,male,-4.679e-02,2.814e-02,-1.6627318343981627,0.09668951910557466
asce,NCT01916226,como_ct,-2.452e-01,1.760e-02,-13.927001123771566,2.528563468121335e-40
asce,NCT01916226,black,7.618e-02,3.424e-02,2.225074546604392,0.026305804725505845
asce,NCT01916226,asian,-1.437e-01,8.729e-02,-1.6457499744580002,0.100139535775505
asce,NCT01916226,nativ,-2.257e-01,2.429e-01,-0.9291761049530122,0.35302923154601107
asce,NCT01916226,other,2.403e-02,9.299e-02,0.2584359854216444,0.79612532873663
asce,NCT00118729,(Intercept),7.422e-01,4.685e-02,15.842041095735672,1.653378388577608e-51
asce,NCT00118729,age10,7.031e-03,1.015e-02,0.6927007893716742,0.4886302639007417
asce,NCT00118729,male,2.113e-02,2.824e-02,0.7483927062493303,0.45436875949283095
asce,NCT00118729,como_ct,-3.334e-01,3.784e-02,-8.810232612294067,4.250977464628706e-18
asce,NCT00118729,black,-8.806e-02,3.132e-02,-2.8119185687074197,0.005004229249665789
asce,NCT00118729,asian,-3.317e-01,2.616e-01,-1.2682227537817652,0.20496236858643896
asce,NCT00118729,nativ,  NA,  NA,NA,NA
asce,NCT00118729,other,-5.888e-02,1.726e-01,-0.3411352507848665,0.7330609907256314
as_int,NCT01957163,(Intercept),1.470e-01,1.785e-01,0.8235499121489858,0.4104669136374629
as_int,NCT01957163,age10,8.271e-03,2.763e-02,0.2993213784337398,0.764780866050652
as_int,NCT01957163,male,-1.181e-01,2.196e-01,-0.5376649789880411,0.5909738103285564
as_int,NCT01957163,age10:male,5.651e-03,3.388e-02,0.16681840625906716,0.8675595785573582
as_int,NCT02119286,(Intercept),1.329e-01,1.641e-01,0.8097758606429365,0.4183343355047646
as_int,NCT02119286,age10,6.070e-03,2.638e-02,0.23009033508896548,0.8180863894076505
as_int,NCT02119286,male,-1.560e-01,2.086e-01,-0.7476759195128498,0.4548977619987876
as_int,NCT02119286,age10:male,1.928e-02,3.311e-02,0.5822423029147374,0.5605842481412536
as_int,NCT02236611,(Intercept),4.650e-01,1.505e-01,3.090221547386361,0.002041018341461551
as_int,NCT02236611,age10,-3.108e-02,2.318e-02,-1.340671264800284,0.18025309141343204
as_int,NCT02236611,male,-7.089e-01,1.863e-01,-3.8052405204544293,1.480142228731825e-4
as_int,NCT02236611,age10:male,1.026e-01,2.869e-02,3.575931727541296,3.6132081746415045e-4
as_int,NCT00428090,(Intercept),-1.047e-01,1.200e-01,-0.8723614474941208,0.3833414757804279
as_int,NCT00428090,age10,2.769e-02,1.638e-02,1.6907995815021357,0.09136658448944913
as_int,NCT00428090,male,7.667e-03,2.176e-01,0.03523674736744893,0.9719020512359343
as_int,NCT00428090,age10:male,-3.116e-03,2.983e-02,-0.10443136075652998,0.9168600641167026
as_int,NCT01181895,(Intercept),2.961e-01,7.498e-02,3.948508595381494,8.833903184405819e-5
as_int,NCT01181895,age10,2.163e-02,1.595e-02,1.3560419882764514,0.17561532196791624
as_int,NCT01181895,male,2.197e-02,1.086e-01,0.20241544545386325,0.8396631809942121
as_int,NCT01181895,age10:male,3.921e-03,2.395e-02,0.16371451730216452,0.8700131168268248
as_int,NCT01316900,(Intercept),3.151e-01,1.516e-01,2.0788715184004447,0.03785293551800425
as_int,NCT01316900,age10,-2.716e-03,2.434e-02,-0.11159191857875583,0.9111666758929274
as_int,NCT01316900,male,-3.152e-01,1.889e-01,-1.668328371012509,0.09552589088441862
as_int,NCT01316900,age10:male,4.017e-02,2.996e-02,1.3407824511048867,0.1802588987548039
as_int,NCT01159912,(Intercept),6.741e-01,5.356e-02,12.586342283879764,6.415022473996582e-34
as_int,NCT01159912,age10,-1.175e-04,1.179e-02,-0.009965617827061924,0.9920506266029063
as_int,NCT01159912,male,3.766e-02,7.633e-02,0.4934066329254552,0.6218292687455067
as_int,NCT01159912,age10:male,-1.410e-02,1.802e-02,-0.7823381120323113,0.4341936380988993
as_int,NCT01436110,(Intercept),3.411e-01,6.675e-02,5.11019308132188,4.234684052170162e-7
as_int,NCT01436110,age10,2.532e-02,1.550e-02,1.6331568795140818,0.1029195282034747
as_int,NCT01436110,male,1.213e-01,9.599e-02,1.2635488926622283,0.20684428363481858
as_int,NCT01436110,age10:male,-1.320e-02,2.420e-02,-0.5454254952511159,0.5856477330411216
as_int,NCT01691521,(Intercept),2.217e-01,7.182e-02,3.086721358872573,0.0020937337234601446
as_int,NCT01691521,age10,1.795e-02,1.360e-02,1.3195941245363834,0.18734901906911772
as_int,NCT01691521,male,1.307e-01,1.141e-01,1.145692602061293,0.2522658230240085
as_int,NCT01691521,age10:male,-4.415e-02,2.190e-02,-2.016003675146358,0.044134262856867154
as_int,NCT00289198,(Intercept),3.933e-01,7.578e-02,5.18979604950217,2.9403172245108855e-7
as_int,NCT00289198,age10,1.781e-02,1.821e-02,0.9779549223773251,0.3285151614251469
as_int,NCT00289198,male,-1.520e-01,1.066e-01,-1.4266257007276506,0.1542401541493858
as_int,NCT00289198,age10:male,4.163e-02,2.498e-02,1.6665288379457228,0.09616235203710696
as_int,NCT01772134,(Intercept),3.435e-01,1.954e-01,1.7574145497839335,0.07920377976874364
as_int,NCT01772134,age10,-6.423e-03,3.181e-02,-0.2019176922449322,0.8400289339562996
as_int,NCT01772134,male,-1.413e-01,2.427e-01,-0.5821570727461631,0.5606138197762918
as_int,NCT01772134,age10:male,1.751e-02,3.876e-02,0.45166626765674805,0.6516235695161685
as_int,NCT00123903,(Intercept),5.786e-01,2.671e-01,2.1665453050537287,0.03117119136362083
as_int,NCT00123903,age10,6.380e-03,4.479e-02,0.14244912322921532,0.8868347459311696
as_int,NCT00123903,male,-2.588e-01,3.508e-01,-0.7378226477405562,0.46128253717571466
as_int,NCT00123903,age10:male,3.951e-02,5.928e-02,0.666437413852199,0.5057179626896104
